Date,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Goa,Gujarat,Haryana,Himachal Pradesh,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Delhi
2020-11-01,112.19,302.91,186.38,307.71,251.6,153.43,283.09,247.02,346.15,382.76,477.14,56.5,80.78,341.08,284.97,84.79,130.65,332.23,296.32,99.02,352.87,376.75,281.9,101.21,88.4,592.31,153.34,87.1,187.76
2020-11-02,115.12,315.69,190.53,307.27,252.97,146.16,282.96,250.35,357.96,371.35,479.51,46.72,89.68,339.6,296.6,71.74,112.92,328.65,309.56,84.28,358.54,372.45,273.13,111.75,89.01,585.34,169.68,86.5,192.06
2020-11-03,117.12,296.49,192.48,306.0,265.74,154.11,273.84,248.39,347.1,374.73,478.41,56.89,85.64,332.59,279.16,81.93,116.68,326.57,306.7,87.67,343.58,382.39,285.79,104.92,92.96,588.83,165.14,76.33,194.46
2020-11-04,112.48,303.68,183.08,313.27,253.15,143.8,280.9,246.66,360.23,378.79,485.97,41.96,75.89,346.49,288.98,80.21,126.9,325.76,297.73,94.34,354.61,380.62,279.58,113.31,98.37,592.17,153.85,70.61,187.65
2020-11-05,113.13,307.87,186.62,317.8,255.5,151.05,280.65,242.98,345.93,389.55,493.66,41.88,75.77,334.12,279.98,86.54,122.07,319.91,293.4,95.12,359.27,387.33,285.64,111.74,101.16,593.43,164.88,73.25,195.76
2020-11-06,106.89,314.72,196.43,312.86,268.74,142.48,285.64,234.84,349.53,389.04,491.22,54.6,88.07,342.43,289.49,71.81,125.3,327.55,302.08,99.72,363.21,384.89,285.49,104.17,103.66,582.54,168.97,71.89,185.42
2020-11-07,111.46,299.2,199.58,316.49,268.6,152.87,280.44,253.46,355.05,385.57,482.24,56.3,86.03,342.02,288.87,71.34,131.29,323.4,308.39,89.4,347.11,379.76,283.94,112.91,93.21,581.29,169.16,78.48,196.69
2020-11-08,115.76,297.26,191.49,314.94,254.0,146.86,275.14,252.91,350.07,380.31,482.63,61.02,87.45,349.59,282.77,72.84,118.12,315.88,295.63,92.66,355.33,386.8,286.6,115.25,91.5,597.26,153.9,84.92,188.83
2020-11-09,114.9,305.24,183.12,323.45,267.42,153.51,274.11,248.95,346.79,389.06,478.83,54.9,87.2,346.68,291.95,78.84,127.43,334.74,294.95,84.3,353.78,376.23,286.28,97.96,98.48,584.88,163.94,79.74,187.11
2020-11-10,112.48,299.4,199.13,314.61,257.02,153.54,279.41,248.99,342.69,383.05,495.79,48.19,89.62,348.1,283.3,71.83,122.21,334.66,294.19,95.92,357.25,385.68,282.42,98.46,103.34,581.84,156.88,87.97,197.61
2020-11-11,115.19,302.93,184.5,305.15,266.48,147.89,290.73,243.48,353.44,372.62,488.72,60.16,79.57,342.16,285.23,77.0,121.04,317.21,291.98,92.71,348.91,381.85,273.88,115.02,103.65,594.45,163.35,80.63,189.55
2020-11-12,110.8,315.55,198.97,318.03,264.17,137.47,289.17,235.51,352.71,376.15,478.03,48.91,85.05,343.58,291.82,81.97,121.18,317.79,304.79,92.74,358.14,383.05,288.26,111.21,92.95,591.43,163.15,90.0,187.12
2020-11-13,100.84,310.88,190.79,323.14,257.72,142.01,280.1,251.37,343.3,381.77,492.91,49.89,81.68,341.01,282.19,86.59,125.05,321.01,296.61,94.65,356.8,384.15,276.7,114.66,100.54,578.88,151.64,80.44,186.93
2020-11-14,100.12,298.27,191.4,318.25,263.15,152.07,287.31,236.53,357.94,389.66,476.53,60.94,82.25,349.32,290.23,75.99,122.82,324.04,299.69,92.86,356.85,380.15,279.34,102.36,87.61,580.49,164.73,71.19,191.22
2020-11-15,108.72,300.35,183.64,318.75,266.03,150.13,284.0,235.27,361.59,382.29,493.26,52.48,79.04,337.06,289.29,72.83,120.78,322.99,300.28,88.51,360.85,379.18,287.1,109.98,100.69,593.3,159.41,87.03,191.26
2020-11-16,111.63,312.01,187.9,311.77,260.06,150.75,274.52,240.36,358.65,383.02,484.62,53.12,78.73,332.54,286.88,81.73,123.89,324.44,306.74,98.81,351.06,384.48,273.66,107.39,101.91,581.63,168.83,82.42,198.52
2020-11-17,110.79,309.65,189.35,313.58,252.62,143.73,280.06,252.41,349.79,382.58,492.84,46.47,71.29,344.99,278.67,79.58,111.58,329.87,307.34,87.83,349.75,380.0,275.38,116.88,103.64,585.28,165.06,71.37,195.25
2020-11-18,110.69,313.76,199.64,315.48,259.73,150.34,279.66,238.11,359.8,389.15,491.67,52.99,82.2,350.34,280.81,84.68,128.1,317.58,295.84,89.11,349.97,375.22,269.35,103.25,88.46,588.11,165.71,85.48,191.11
2020-11-19,100.63,305.1,184.47,315.02,256.31,154.01,291.0,244.8,346.94,377.02,479.43,54.0,84.49,340.94,277.8,83.79,118.31,334.88,304.49,94.67,346.78,388.05,280.53,97.44,90.52,591.47,165.39,87.63,199.72
2020-11-20,103.32,309.31,185.82,317.6,261.2,148.52,271.66,243.0,358.41,380.27,489.49,47.33,71.68,340.38,281.87,85.94,130.67,320.52,304.18,97.03,361.7,372.57,275.56,105.87,96.22,593.75,164.22,75.38,185.79
2020-11-21,107.84,303.48,189.27,319.89,262.66,145.67,286.73,234.65,343.14,371.54,478.11,44.51,72.54,334.82,285.13,84.75,113.48,328.37,295.47,84.88,361.96,371.32,281.66,104.32,93.12,583.95,155.99,88.27,187.06
2020-11-22,106.12,304.77,200.05,316.64,260.34,150.78,282.18,251.5,348.04,371.79,490.45,57.25,89.76,340.38,279.17,68.78,128.96,319.49,303.96,92.18,358.59,378.32,280.91,114.83,98.74,578.09,153.99,72.79,192.46
2020-11-23,112.68,300.4,191.91,313.88,264.91,145.35,281.47,243.8,342.43,379.41,477.01,49.12,87.51,336.33,287.34,75.84,121.12,320.37,304.96,92.48,348.13,384.32,276.85,100.11,105.16,586.92,153.78,73.32,203.42
2020-11-24,115.53,314.65,187.76,319.62,268.68,141.39,273.3,249.59,351.64,379.05,488.3,49.73,71.9,337.2,292.09,75.82,124.62,317.34,310.17,87.09,352.4,389.29,269.51,116.61,102.16,591.68,161.98,77.32,198.27
2020-11-25,112.96,312.04,193.87,316.4,257.62,152.04,279.1,243.5,357.1,381.01,492.62,49.35,80.18,340.83,281.58,76.81,113.52,324.07,294.39,93.34,348.47,385.85,274.44,97.72,87.4,578.29,165.65,81.12,190.58
2020-11-26,104.79,306.89,188.51,309.67,257.39,137.81,280.73,253.29,345.14,387.91,482.13,55.75,72.12,348.01,285.46,69.18,112.99,327.71,300.0,89.2,357.57,374.09,278.84,109.82,87.51,591.34,158.48,71.75,204.4
2020-11-27,102.74,313.39,193.79,313.67,268.76,149.86,278.02,252.73,347.72,387.97,496.2,42.61,83.18,333.13,294.82,81.72,130.39,322.58,294.69,96.74,351.75,381.73,279.5,100.33,93.73,595.97,151.58,76.64,187.38
2020-11-28,114.94,308.33,193.29,315.43,259.61,146.86,284.25,241.11,351.28,386.07,477.91,58.46,89.87,333.78,293.2,82.99,122.37,317.75,309.67,90.87,361.25,380.3,287.06,98.73,90.04,593.74,170.14,70.8,203.03
2020-11-29,113.26,299.5,187.86,314.43,260.38,154.79,275.92,242.07,350.14,373.13,479.78,55.26,88.9,340.97,278.3,84.51,130.99,327.57,292.01,83.44,350.54,382.82,281.99,102.11,103.06,580.78,167.22,74.81,191.98
2020-11-30,113.63,309.39,197.52,317.0,256.84,139.33,276.27,252.93,360.61,373.9,481.83,48.65,87.48,340.79,291.68,84.14,124.81,329.13,300.01,97.04,355.41,380.09,281.23,114.44,88.94,586.55,160.89,80.29,192.47
2020-12-01,117.98,306.76,199.18,312.39,266.09,146.87,283.27,237.15,357.02,380.54,477.8,42.01,71.61,337.22,280.36,87.04,128.16,328.77,295.47,88.54,359.36,375.29,285.42,104.94,98.55,594.09,168.88,83.24,198.38
2020-12-02,117.48,304.42,189.79,317.81,269.47,153.99,274.7,245.16,350.95,378.67,477.79,48.73,75.65,337.14,289.86,79.77,120.76,330.57,304.93,94.32,347.51,374.04,286.9,100.52,89.52,579.23,155.95,73.76,187.37
2020-12-03,106.03,308.75,197.07,314.2,253.3,152.69,281.68,243.13,343.5,371.38,488.51,59.6,72.44,347.83,284.41,73.83,129.7,316.97,301.2,99.92,360.82,373.44,272.11,108.36,105.49,582.62,169.71,84.4,193.04
2020-12-04,102.33,311.32,188.49,323.6,254.89,138.51,277.42,244.92,351.07,381.5,492.03,51.67,83.98,337.89,278.89,79.47,117.42,332.68,292.23,100.32,358.54,385.39,274.81,109.0,105.25,577.91,169.86,79.87,193.91
2020-12-05,102.58,307.22,199.64,307.77,260.46,145.82,290.67,236.57,343.79,387.03,479.85,57.73,86.38,336.63,295.21,76.86,115.05,323.0,297.18,93.59,344.61,374.58,276.46,102.81,95.01,587.01,157.24,74.59,195.6
2020-12-06,112.96,304.61,187.84,307.8,263.62,152.02,272.92,246.63,357.45,381.33,490.06,57.13,83.25,333.43,283.07,75.93,125.38,331.6,291.83,82.28,351.38,379.48,272.14,103.56,88.43,590.07,167.75,88.88,197.66
2020-12-07,102.32,308.71,192.43,323.4,269.37,136.93,273.68,238.85,344.1,379.37,493.38,51.12,85.83,332.01,280.8,81.27,118.32,324.99,302.38,96.37,352.55,381.15,282.39,113.83,98.38,597.31,168.82,76.12,196.22
2020-12-08,106.49,307.32,199.32,319.65,260.06,155.17,286.0,251.63,351.85,390.07,486.01,48.85,76.39,341.93,281.8,74.44,114.74,322.07,306.06,100.36,359.5,387.82,271.42,108.4,93.83,578.65,157.35,79.8,193.97
2020-12-09,118.91,315.18,195.56,304.15,268.07,154.79,289.83,250.12,347.23,375.17,479.53,44.23,72.74,333.11,290.0,72.17,121.11,327.8,307.99,92.73,348.32,390.01,271.09,114.19,95.47,587.68,168.51,81.99,201.41
2020-12-10,110.59,299.81,184.26,318.49,255.78,152.85,287.75,235.3,346.63,391.22,478.66,46.4,72.13,332.55,284.64,78.62,121.24,319.99,301.9,85.53,361.6,386.57,278.54,104.36,104.46,596.9,152.31,77.74,195.18
2020-12-11,117.13,307.72,191.09,309.53,265.37,140.39,276.18,233.98,349.74,376.29,487.93,41.12,87.94,347.59,296.18,82.68,124.89,325.08,302.19,86.27,352.19,389.19,270.49,109.97,101.71,592.05,157.1,81.32,199.31
2020-12-12,105.56,301.6,197.47,311.56,267.06,142.28,276.61,248.12,357.04,382.29,492.66,42.53,72.39,336.56,294.72,79.68,125.49,316.29,310.84,91.96,353.03,376.77,285.77,99.83,104.81,584.41,163.91,71.82,197.01
2020-12-13,113.5,304.8,185.82,318.84,268.39,141.75,272.95,248.55,354.71,382.05,479.11,42.44,84.5,335.54,283.82,84.92,114.06,326.22,311.22,89.72,356.57,377.39,281.12,109.93,90.35,589.1,157.37,71.83,185.24
2020-12-14,110.9,311.68,185.43,305.96,268.1,142.77,290.33,246.17,351.23,381.7,487.67,50.86,84.11,344.65,291.93,79.51,113.64,320.14,298.2,96.33,347.86,372.46,287.39,108.6,99.92,591.23,164.84,80.99,196.59
2020-12-15,116.76,312.46,190.75,313.98,257.95,136.78,272.06,252.75,344.87,377.27,480.03,56.89,75.12,338.03,280.83,70.11,113.11,332.03,292.21,90.57,348.67,373.33,269.62,112.63,99.55,586.23,167.26,90.13,188.9
2020-12-16,119.01,312.71,184.01,305.06,256.59,150.79,288.47,253.58,349.46,382.86,479.19,50.79,84.37,335.93,286.95,86.3,114.17,324.32,311.09,96.23,355.86,386.13,281.59,108.33,99.54,582.24,163.74,81.89,200.57
2020-12-17,113.9,314.48,194.6,317.52,261.8,150.6,282.47,251.41,357.94,377.48,490.85,47.67,81.79,331.97,283.89,84.58,117.16,316.7,309.05,97.28,355.47,378.37,273.71,112.89,99.12,594.03,159.84,82.52,203.5
2020-12-18,111.65,312.59,192.66,315.54,252.92,148.15,290.24,253.64,342.1,389.93,479.87,42.81,74.73,347.29,293.25,73.91,124.66,332.14,294.53,95.7,352.39,377.96,272.77,115.16,104.38,595.97,151.23,77.13,203.69
2020-12-19,115.89,313.04,185.36,304.46,263.06,142.21,284.05,243.51,359.75,381.05,480.41,52.94,71.78,346.74,289.82,71.92,125.9,319.3,310.77,98.17,356.78,373.48,286.29,107.97,104.77,593.34,168.64,80.86,192.66
2020-12-20,112.01,306.91,200.61,312.1,265.78,140.93,276.91,242.09,355.88,385.2,494.21,43.09,85.47,334.62,283.75,71.43,130.92,319.03,297.25,89.68,357.94,386.81,276.02,108.88,104.2,581.15,162.8,79.57,200.66
2020-12-21,103.0,300.87,197.92,311.19,271.48,146.76,276.14,234.74,349.2,385.58,487.23,58.92,78.87,345.86,292.03,72.69,113.88,329.53,306.37,84.79,359.62,376.68,284.92,102.98,89.53,587.3,157.05,73.5,191.68
2020-12-22,116.47,310.87,187.66,318.81,264.64,152.87,283.55,246.53,356.59,379.61,480.17,42.72,78.15,342.39,292.5,69.59,123.7,318.77,311.02,90.47,344.38,375.69,284.03,113.88,104.46,593.78,151.55,89.88,204.18
2020-12-23,100.67,309.56,185.45,318.8,263.11,145.86,285.98,249.47,360.12,391.06,482.18,54.67,82.36,341.94,289.39,77.97,119.53,321.48,292.22,82.04,361.43,374.27,269.5,117.02,87.77,582.87,161.18,70.85,191.86
2020-12-24,114.38,299.53,188.61,322.63,261.95,152.4,288.56,252.28,356.68,379.6,486.4,51.4,77.51,334.11,288.85,75.55,124.74,334.27,293.02,96.5,345.61,376.28,284.8,101.85,94.52,588.19,156.63,85.27,185.73
2020-12-25,118.14,308.95,184.59,309.08,253.13,149.59,282.62,246.26,356.45,387.35,478.91,48.41,88.35,330.8,296.05,77.6,119.84,334.29,307.92,87.38,348.41,373.1,281.47,110.75,107.31,583.52,168.97,81.28,195.96
2020-12-26,119.49,305.17,189.7,318.25,256.15,145.84,272.82,239.75,343.15,379.15,493.26,44.22,90.1,349.6,278.97,72.89,121.76,315.59,305.48,90.16,352.11,384.28,269.47,113.28,88.99,584.16,154.93,81.19,194.87
2020-12-27,119.36,313.36,193.1,317.44,257.49,150.06,289.72,248.87,347.1,376.65,484.05,45.75,71.42,332.59,296.66,73.36,112.85,324.31,293.6,84.63,359.92,373.41,274.7,108.31,102.97,588.7,163.21,83.88,193.79
2020-12-28,116.63,308.34,187.45,316.45,265.84,138.35,284.57,251.11,349.26,375.08,480.66,57.12,88.5,344.6,289.27,77.98,121.47,332.13,310.93,99.36,349.21,381.45,287.17,103.1,99.21,581.08,168.57,74.92,199.36
2020-12-29,118.89,306.41,189.3,305.7,265.79,142.25,284.48,238.45,356.82,380.22,479.9,60.83,81.05,336.8,293.54,71.57,128.33,315.06,293.78,94.29,349.92,378.32,274.63,116.61,87.78,579.77,164.96,90.38,192.62
2020-12-30,109.63,312.91,194.93,322.39,261.34,146.29,290.0,242.41,342.41,388.01,489.57,45.87,82.2,347.85,291.82,74.48,130.88,331.15,294.11,93.66,346.13,380.88,286.12,108.18,87.67,593.09,170.03,76.05,204.31
2020-12-31,119.76,301.78,193.33,311.16,253.12,144.73,283.09,244.29,359.67,389.54,484.72,41.85,85.14,332.87,293.26,70.47,129.89,326.19,305.25,83.34,350.0,370.71,285.11,100.91,87.36,588.22,162.92,79.71,189.3
